city_id,city_cn,number,background,incentive1,incentive2,area,pop,pred_number1,pred_number2,number_iv,env_lon,env_lat,centroid_lon,centroid_lat,cen_lat,cen_lon,disttocoast,GDP,year,month,pm25,pm_indirect,pm_direct,pre,tem_mean,age,age_year,light,pred,tem_meand,quarter,time,any_air,post1,pm
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2014.0,1.0,0.16996938,0.124814086,0.20462598,0.30000001192092896,0.6,50.0,46.0,0.8150889852981809,0.0,0.0,1.0,17.0,2.0,0.0,0.27637798
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2014.0,2.0,0.23646654,0.23181333,0.2777947,36.79999943077564,-0.21785715,50.0,46.0,0.9277262742281597,1.0,0.0,1.0,17.0,2.0,0.0,0.19685039
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2014.0,3.0,0.2008921,0.20142427,0.20059055,4.300000138580799,9.7,50.0,46.0,0.7601570267323617,0.0,9.0,1.0,17.0,2.0,0.0,0.1527559
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2014.0,4.0,0.43049505,0.4246179,0.43382546,67.79999840259552,14.31,50.0,46.0,0.8031916411131703,3.0,14.0,2.0,18.0,1.0,0.0,0.47952756
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2014.0,5.0,0.30166274,0.27518526,0.31666666,36.800000198185444,19.819355,50.0,46.0,0.849482389468234,1.0,19.0,2.0,18.0,1.0,0.0,0.31968504
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2014.0,6.0,0.5533171,0.49108383,0.5885827,56.39999984949827,23.25,50.0,46.0,,2.0,23.0,2.0,18.0,1.0,0.0,0.653937
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2014.0,7.0,0.44835818,0.39815888,0.47680447,35.20000062137842,25.403225,50.0,46.0,0.7689949396929043,1.0,25.0,3.0,19.0,3.0,0.0,0.6102362
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2014.0,8.0,0.36595327,0.28022233,0.41453412,128.70000103116035,22.319355,50.0,46.0,0.8950660297503829,6.0,22.0,3.0,19.0,3.0,0.0,0.4
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2014.0,9.0,0.21862958,0.18214451,0.23930447,203.80000060796738,18.433332,50.0,46.0,0.8347907388837872,10.0,18.0,3.0,19.0,3.0,0.0,0.28897637
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2014.0,10.0,0.30448985,0.2662112,0.3261811,6.800000049173832,13.938709,50.0,46.0,0.7808032072449256,0.0,13.0,4.0,20.0,2.0,0.0,0.34803152
